candidateId,nameNp,name,partyName,partyId,votes,gender,isWinner,fatherName,qualification,institution,address,spouseName,experience,code,CandidateID,AGE_YR
340253,अशोक थापा,Ashok Thapa,स्वतन्त्र,IND,35,M,False,Giri Bahadur Thapa Chhetri,१२,जनजागृति मा.वि.,Lalitpur,,,3-ललितपुर-1,340253,42
339390,रोहित कुमार बास्तोला,Rohit Kumar Bastola,प्रगतिशील लोकतान्त्रिक पार्टी,2516,33,M,False,Vednath Bastola,स्नातक,त्रिभुवन विश्वविद्यालय,Solukhumbu,,,3-ललितपुर-1,339390,37
342170,संजय घिसिङ तामाङ,Sanjay Ghising Tamang,नेशनल रिपब्लिक नेपाल,2504,33,M,False,Sant Lal Lama,12,मगर गाउँ मा.वि.,Lalitpur,Sarita Ghising Tamang,संघ संस्थाको कार्य समितिमा रही कार्य गरेको,3-ललितपुर-1,342170,38
341458,सरोज कुमार बिष्ट,Saroj Kumar Bista,स्वतन्त्र,IND,17,M,False,Arjun Bahadur Bista,स्नातक,त्रि.वि.,Lalitpur,,विभिन्‍न संघ संस्थाहरूमा काम गरेको,3-ललितपुर-1,341458,36
341148,महाविर स्याङतान तामाङ,Mahabir Syangtan Tamang,"जनता समाजवादी पार्टी, नेपाल",2542,16,M,False,सानु बुद्धि बहादुर स्याङतान,साधारण,,ललितपुर कोन्ज्योसोम गाउँपालिका गोलडाडा,सानुकान्छी  स्याङतान,होटल व्यवसायी,3-ललितपुर-1,341148,48
339888,अमृत नाथ बजगाई,Amrit Nath Bajgai,नेपाल कम्युनिष्ट पार्टी (संयुक्त),2601,11,M,False,निल प्रसाद बजगाई,आई.ए.,"नमुना मछिन्द्र क्याम्पस, लगनखेल",ललितपुर महाङ्काल गाउँपालिका ,रमा  बजगाई,"शिक्षण, व्यपार",3-ललितपुर-1,339888,47
341009,धर्मराज बोहरा,Dharmaraj Bohara,स्वतन्त्र,IND,11,M,False,जङ्ग बहादुर वि.सी.,पि.एच.डि.,त्रि.वि.,रुकुम (पश्चिम भाग) मुसिकोट नगरपालिका छिङ्ग,,अध्ययन/अनुसन्धान,3-ललितपुर-1,341009,34
341205,विशाल तामाङ,Bishal Tamang,स्वतन्त्र,IND,9,M,False,सानु  तामाङ,साधारण,,ललितपुर गोदावरी नगरपालिका झ्यालुन्टार,शान्ती  तामाङ,,3-ललितपुर-1,341205,46
342281,सर्मिला बुढाथोकी,Sarmila Budhathoki,स्वतन्त्र,IND,9,F,False,राम बहादुर बुढाथोकी,१२,वंशगोपाल उच्च मा.वि.,ललितपुर गोदावरी नगरपालिका ,पुष्ष राज घिमिरे,,3-ललितपुर-1,342281,34
341264,डाल नाथ तिमल्सिना,Dal Nath Timalsena,स्वतन्त्र,IND,6,M,False,सोम नाथ तिमल्सिना,एस.एस.सि.,महाङ्काल मा.वि.,ललितपुर महाङ्काल गाउँपालिका छेपारेडाडाँ,सिता  तिमल्सिना,स्थानीय जनप्रतिनिधि,3-ललितपुर-1,341264,50
342458,किरण महर्जन,Kiran Maharjan,आम जनता पार्टी(एकल चुनाव चिन्ह),2581,3,M,False,Chandra Bahadur Maharjan,१०,बालकुमारी मा.वि.,Lalitpur,Usha Dangol,,3-ललितपुर-1,342458,61
341406,भरत दुलाल,Bharat Dhulal,स्वतन्त्र,IND,3,M,False,ओम प्रसाद दुलाल,एस.एल.सी.,सरस्वती मा.वि.,ललितपुर गोदावरी नगरपालिका भुल्डोल,राधिका  दुलाल,सामाजिक अभियन्ता,3-ललितपुर-1,341406,47
340547,तिलक बहादुर भेालन,Tilak Bahadur Bholan,स्वतन्त्र,IND,2,M,False,Lal Bir Bhalon,वि.ए.,जे.एम.सि.,Makwanpur,Dipika Ghalan,सामाजिक कार्य,3-ललितपुर-1,340547,39
340322,राम खड्का,Ram Khadka,स्वतन्त्र,IND,1,M,False,Akkal Khadka,स्नाकोत्तर,त्रि.वि.,Lalitpur,,सामाजिक अभियन्ता,3-ललितपुर-1,340322,30
342477,देबेन्द्र सिहं,Debendra Sihan,स्वतन्त्र,IND,0,M,False,हिरामान  सिहं,८ कक्षा,,ललितपुर गोदावरी नगरपालिका शान्तिबन,,,3-ललितपुर-1,342477,26
340217,जगदिश खरेल,Jagadish Kharel,राष्ट्रिय स्वतन्त्र पार्टी,2528,39491,M,True,Siddhi Prasad Kharel,masters,,Dolakha,,,3-ललितपुर-2,340217,43
341171,प्रेम कृष्ण महर्जन,Prem Krishna Maharjan,नेपाली काँग्रेस,2583,7420,M,False,Tej Lal Maharjan,slc,,Lalitpur,Rum Maharjan,,3-ललितपुर-2,341171,59
340026,राजा राम तण्डुकार,Raja Ram Tandukar,उज्यालो नेपाल पार्टी,2566,5547,M,False,Ganga Ram Tandukar,masters,,Lalitpur,Bimala Malakar (Tandukar),,3-ललितपुर-2,340026,52
340388,प्रेम बहादुर महर्जन,Prem Bahadur Maharjan,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,4536,M,False,Chir Kaji Maharjan,Masters,,Lalitpur,Nani Maya Maharjan,,3-ललितपुर-2,340388,59
339911,रघुवर राज थापा,Raghubar Raj Thapa,राष्ट्रिय प्रजातन्त्र पार्टी,2604,1760,M,False,Keshar Bahadur Thapa,masters,,Lalitpur,Amala Tamrakar,,3-ललितपुर-2,339911,56
340354,राजेन्द्र अमात्य,Rajendra Amatya,नेपाली कम्युनिष्ट पार्टी,2557,1217,M,False,Kaji Lal Amatya,+2,,Lalitpur,Urmila Baniya,,3-ललितपुर-2,340354,53
342139,सरोज राई,Saroj Rai,श्रम संस्कृति पार्टी,2501,608,M,False,Rasaman Rai,साक्षर,,Udayapur, ,,3-ललितपुर-2,342139,38
339586,चिरी मैया महर्जन (लाखाजु),Chiri Maiya Maharjan (Lakhaju),नेपाल मजदुर किसान पार्टी,2578,207,F,False,Bhuyucha Maharjan,BBS,,Lalitpur,Rajesh Lakhaju,,3-ललितपुर-2,339586,47
339805,उमङ्ग के.सी,Umangga Ke.si,स्वतन्त्र,IND,99,M,False,शिव हरि के.सी,‌+2,,ललितपुर महालक्ष्मी नगरपालिका इमाडोल,,,3-ललितपुर-2,339805,35
339458,अष्ट राज बज्राचार्य,Asra Raj Bajracharya,नेपाल कम्युनिस्ट पार्टी (माओवादी),2526,87,M,False,आशा काजि बज्राचार्य,साक्षर,,ललितपुर ललितपुर महानगरपालिका भिन्छेवहाल,निल शोभा बज्राचार्य,,3-ललितपुर-2,339458,53
339747,कृष्ण महर्जन,Krishna Maharjan,प्रगतिशील लोकतान्त्रिक पार्टी,2516,73,M,False,Kish Lal Maharjan,bachelor in engineering ,,Lalitpur,Subhadra Danuwar Maharjan,,3-ललितपुर-2,339747,32
342324,मंगल कृष्ण श्रेष्ठ,Mangal Krishna Shrestha,स्वतन्त्र,IND,55,M,False,Nhucche Bahadur Shrestha,bachelor,,Lalitpur,Sabina Shrestha,,3-ललितपुर-2,342324,54
340269,बाबु राज बज्राचार्य,Babu Raj Bajracharya,स्वतन्त्र,IND,47,M,False,Punya Raj Bajracharya,+2,,Lalitpur,Mina Shakya,,3-ललितपुर-2,340269,58
341923,ओम राज बज्राचार्य,Om Raj Bajracharya,स्वतन्त्र,IND,41,M,False,Yuva Raj Bajracharya,slc,,Lalitpur,Sangita Bajracharya,,3-ललितपुर-2,341923,49
341663,रीहीणि कस्ती,Rihini Kasti,"जनता समाजवादी पार्टी, नेपाल",2542,29,F,False,Surya Bahadur Nemakul,साक्षर,,Bhaktapur,Dhan Krishna Kasti,,3-ललितपुर-2,341663,54
339854,रमेश आचार्य,Ramesh Acharya,नेपाल कम्युनिष्ट पार्टी (संयुक्त),2601,24,M,False,Pushpa Lal Acharya,Mphil,,Sunsari,,,3-ललितपुर-2,339854,37
340436,कृष्ण महर्जन,Krishna Maharjan,मंगोल नेशनल अर्गनाइजेसन,2511,20,M,False,Kish Lal Maharjan,slc,,Lalitpur,Subhadra Danuwar Maharjan,,3-ललितपुर-2,340436,44
342203,लखिन्द्र कुमार साह,Lakjhindra Kumar Sah,आम जनता पार्टी(एकल चुनाव चिन्ह),2581,14,M,False,देवनारायण  साह,‌+2,,रौतहट माधव नारायण नगरपालिका ,,,3-ललितपुर-2,342203,29
342093,खेम प्रसाद श्रेष्ठ,Khem Prasad Shrestha,नेशनल रिपब्लिक नेपाल,2504,10,M,False,Brisha Bahadur Shrestha,bachelor,,Morang,Jamuna Shrestha,,3-ललितपुर-2,342093,64
340167,डोलेन्द्र राज भट्टराई,Dolendra Raj Bhattarai,राष्ट्रिय मुक्ति पार्टी नेपाल(एकल चुनाव चिन्ह),2531,9,M,False,Uma Kant Bhattari,‌+2,,Saptari,Narvada Kumari Bhattarai,,3-ललितपुर-2,340167,54
341986,कृष्ण खड्का,Krishna Khadka,स्वतन्त्र,IND,9,M,False,Hari Bahadur Khadka,bachelor,,Lalitpur,,,3-ललितपुर-2,341986,40
341854,रविन्द्र अमात्य,Rabindra Amatya,स्वतन्त्र,IND,7,M,False,काजी लाल अमात्य,slc,,ललितपुर महालक्ष्मी नगरपालिका आल टोल,रचना  अमात्य,,3-ललितपुर-2,341854,47
340528,रबिराज पौडेल,Rabiraj Paudel,स्वतन्त्र,IND,3,M,False,केशव राज  पौडेल,bachelor,,ललितपुर महालक्ष्मी नगरपालिका ,,,3-ललितपुर-2,340528,44
341547,तोसीमा कार्की,Tosima Karki,राष्ट्रिय स्वतन्त्र पार्टी,2528,43096,F,True,Padam Bahadur Karki,एम बि बि एस,काठमाडौं विश्वविद्यालय,Nawalparasi (East),,प्रतिनिधि सभा सदस्य,3-ललितपुर-3,341547,36
342051,जितेन्द्र कुमार श्रेष्ठ,Jitendra Kumar Shrestha,नेपाली काँग्रेस,2583,9045,M,False,Narendra Narayan Shrestha,एस एल सी,त्री पद्म स्कुल,Lalitpur,Sajana Joshi Shrestha,अर्वुध रोग निवारण सदस्य,3-ललितपुर-3,342051,58
341869,राज काजी महर्जन,Raj Kaji Maharjan,नेपाली कम्युनिष्ट पार्टी,2557,6022,M,False,Bekha Ram Maharjan,स्नातकोत्तर तह,त्रिभुवन विश्वविद्यालय,Lalitpur,Gyani Laxmi Maharjan,२०५८ सालमा पाटन संयुक्त क्याम्पसको स्ववियु उप-सभापति २०६४ सालमा संविधान सभा-सदस्य २०७४ सालमा बागमती प्रदेश सभा सदस्य नेपाली कम्युनिष्ट पार्टीको केन्द्रिय सदस्य,3-ललितपुर-3,341869,48
341646,सन्दन थापा मगर,Sandan Thapa Magar,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,3297,M,False,Rajendra Thapa Magar,स्नातक,पाटन संयुक्त क्याम्पस,Lalitpur,Yashodha Thapa Magar,उल्लेख नभएको,3-ललितपुर-3,341646,46
341442,सबिन कुमार खड्का,Sabin Kumar Khadka,राष्ट्रिय प्रजातन्त्र पार्टी,2604,2037,M,False,Dashrath Khadka Chhetri,SLC,नेपाल सरकार,Lalitpur,Anjana Khadka,उल्लेख नभएको,3-ललितपुर-3,341442,52
342200,ऋतुवर्तन राई,Ritubartan Rai,श्रम संस्कृति पार्टी,2501,1472,M,False,राम बहादुर राई,साक्षर,साकेला मावि,खोटाङ साकेला गाउँपालिका ,शान्ती  राई,किरात राई यायोखा अध्यक्ष,3-ललितपुर-3,342200,46
342028,विजय पन्त,Vijaya Pant,उज्यालो नेपाल पार्टी,2566,1320,M,False,तारा नन्द पन्त,"B.sc MBBS, MBA","TU,KU,PU",ललितपुर ललितपुर महानगरपालिका धापाखेल,,चिकित्सक भक्तपुर अस्पताल इमा क्लिनिक देवीचौर Consultation at various institutes स्वा.चौकी शिक्षक नेम इन्चिस्टिउ विभिन्न कलेज।,3-ललितपुर-3,342028,35
340338,रमिला महर्जन,Ramila Maharjan,नेपाल मजदुर किसान पार्टी,2578,191,F,False,Ram Gopal Maharjan,प्रविणता प्रमाणपत्र,त्रिभुवन विश्वविद्यालय,Lalitpur,Nani Babu Maharjan,उल्लेख नभएको,3-ललितपुर-3,340338,41
341070,खगेन्द्र महर्जन,Khagendra Maharjan,नेपाल कम्युनिस्ट पार्टी (माओवादी),2526,127,M,False,Krishna Bahadur Maharjan,SLC,प्राईभेट,Lalitpur,Buddha Laxmi Maharjan,सामान्य व्यवसायिक अनुभव सामाजिक सेवा,3-ललितपुर-3,341070,44
341924,अशोज कुमार महर्जन,Ashok Kumar Maharjan,स्वतन्त्र,IND,92,M,False,कान्छा  महर्जन,M.A political science/PHD sclor,T.U.,ललितपुर ललितपुर महानगरपालिका न्हयोवु,शर्मिला  शाक्य(महर्जन),शिक्षक कृषि ब्यवसाय,3-ललितपुर-3,341924,42
341747,निल गोविन्द महर्जन,Nil Govinda Maharjan,राष्ट्रिय जनमोर्चा,2522,70,M,False,Krishna Bahadur Singh,एस एल सी,एस एल सी,Kathmandu,Ratna Maya Maharjan,उल्लेख नभएको,3-ललितपुर-3,341747,74
341951,बिष्णु राज खड्का,Bishnu Raj Khadka,प्रगतिशील लोकतान्त्रिक पार्टी,2516,56,M,False,Ganesh Bahadur Khadka,कक्षा १०,महेन्द्र भृकुटी मा.वि.,Lalitpur,Bhawana Dangol (Khadka),जावलाखेल युवा क्लव कोषाध्यक्ष,3-ललितपुर-3,341951,47
341772,श्याम बहादुर राई,Shyama Bahadura Raee,संयुक्त नागरिक पार्टी,2521,56,M,False,कुल बहादुर राई,10+2,श्री जनप्रिय मा वि,रौतहट गुजरा नगरपालिका राई टोल,साबित्री  राई,व्यापार खेती किसान चालक कलाकार,3-ललितपुर-3,341772,45
340941,रुपेस शाह,Rupesh Shah,स्वतन्त्र,IND,39,M,False,कैलाश प्रसाद शाह,स्नातक,ऐपेक्स कलेज पोखरा विश्वविद्यालय,काठमाडौं टोखा नगरपालिका ,,उल्लेख नभएको,3-ललितपुर-3,340941,36
341725,कृष्ण देवि महर्जन,Krishna Devi Maharjan,"जनता समाजवादी पार्टी, नेपाल",2542,31,F,False,Krishna Bahadur Maharjan,10+2,हिल टप उच्च माध्यामिक विद्यालय,Lalitpur,Krishna Man Maharjan,विभिन्न संघसस्थामा सम्लघ्न शिप हासिल,3-ललितपुर-3,341725,42
341544,अन्जु कारन्जीत (थापा),Anju Karanjit (Thapa),स्वतन्त्र,IND,21,F,False,Govind Lal Karanjit,10+2,TU,Lalitpur,Purushottam Thapa,उल्लेख नभएको,3-ललितपुर-3,341544,36
341645,दिल कुमार महर्जन,Dil Kumar Maharjan,मंगोल नेशनल अर्गनाइजेसन,2511,20,M,False,Saila Maharjan,8 pass,सरकारी स्कुल,Lalitpur,,उल्लेख नभएको,3-ललितपुर-3,341645,44
340469,यज्ञ प्रसाद पन्त,Yagya Prasad Pant,नेपाल कम्युनिष्ट पार्टी (संयुक्त),2601,15,M,False,Buddhi Prasad Pant,स्नातक ,त्रिभुवन विश्वविद्यालय,Kavrepalanchowk,,खेलकद सेफ अन्तर्राष्ट्रिय निर्णायक ,3-ललितपुर-3,340469,42
342115,राधे श्याम खड्का,Radhe Shyam Khadka,स्वतन्त्र,IND,8,M,False,Gahendra Bahadur Khadka,B.A,T.U,Lalitpur,Rupa Khadka,समाज सेवा,3-ललितपुर-3,342115,49
341858,बिमर्श मिश्र,Bimarsha Mishra,स्वतन्त्र,IND,3,M,False,पूर्ण प्रसाद मिश्र,वि इ,इ अ स,झापा मेचीनगर नगरपालिका ईट्टाभट्टा,-  ,उल्लेख नभएको,3-ललितपुर-3,341858,27
341324,मधु कुमार चौलागाई,Madhu Kumara Chaulagaee,राष्ट्रिय स्वतन्त्र पार्टी,2528,29618,M,True,रामचन्द्र  चौलागाई,स्नातक,,काभ्रेपलाञ्चोक चौंरीदेउराली गाउँपालिका ,तारा देवी चौलागाई,,3-काभ्रेपलाञ्चोक-1,341324,56
340501,गुणराज मुक्तान,Gunaraja Muktan,नेपाली काँग्रेस,2583,19166,M,False,जित बहादुर मुक्तान,M phill,,काभ्रेपलाञ्चोक रोशी गाउँपालिका शिखरपुर,रविना  लामा,,3-काभ्रेपलाञ्चोक-1,340501,40
341073,दिन नाथ गौतम,Dina Natha Gautam,नेपाली कम्युनिष्ट पार्टी,2557,14184,M,False,भव नाथ गौतम,+२,,काभ्रेपलाञ्चोक चौंरीदेउराली गाउँपालिका छघर,अम्‍बिका  गौतम,,3-काभ्रेपलाञ्चोक-1,341073,62
340414,अमि तामाङ,Ami Tamang,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,13814,M,False,च्याङ्बा  तामाङ,+2,,काभ्रेपलाञ्चोक रोशी गाउँपालिका ताङलिङ,अनिशा  श्रेष्‍ठ,,3-काभ्रेपलाञ्चोक-1,340414,44
341589,योगेन्द्र  लामा ,Yogendra Lama,उज्यालो नेपाल पार्टी,2566,7403,M,False,सिंह  ध्वज  लामा , SLC,,काभ्रेपलाञ्चोक तेमाल गाउँपालिका तिनपिप्ले,संगिता   घले ,,3-काभ्रेपलाञ्चोक-1,341589,38
341513,नवराज सत्याल,Navaraja Satyal,राष्ट्रिय प्रजातन्त्र पार्टी,2604,699,M,False,बाबु राम सत्याल,स्नातक,,काभ्रेपलाञ्चोक नमोबुद्ध नगरपालिका कात्तिके,शोभा  अर्याल,,3-काभ्रेपलाञ्चोक-1,341513,44
341278,धिराज लामा,Dhiraja Lama,श्रम संस्कृति पार्टी,2501,287,M,False,विर बहादुर तामाङ्ग,slc,,काभ्रेपलाञ्चोक भुम्लु गाउँपालिका ,हेम कुमारी तामाङ्ग,,3-काभ्रेपलाञ्चोक-1,341278,45
340906,राजेश कुमार श्रेष्ठ,Rajesha Kumara Shreshth,स्वतन्त्र,IND,169,M,False,कृष्ण दास श्रेष्ठ,+2,,काभ्रेपलाञ्चोक पनौती नगरपालिका पमाडीटोल,शान्ती  रंजितकार (श्रेष्ठ),,3-काभ्रेपलाञ्चोक-1,340906,60
339664,कमल बहादुर  लामा (तामाङ) ,Kamala Bahadura Lama (tamanga),मंगोल नेशनल अर्गनाइजेसन,2511,156,M,False,काजी  मान तामाङ ,slc,slc board,काभ्रेपलाञ्चोक तेमाल गाउँपालिका शिवनारायण,कान्छी  माया  तामाङ ,,3-काभ्रेपलाञ्चोक-1,339664,41
341770,कान्छा तामाङ,Kanchha Tamang,नेपाल कम्युनिस्ट पार्टी (माओवादी),2526,149,M,False,इन्द्र बहादुर तामाङ,स्नातक,,काभ्रेपलाञ्चोक धुलिखेल नगरपालिका फस्कोट,सीता  भुजेल,,3-काभ्रेपलाञ्चोक-1,341770,47
341999,रत्‍न लामा,Rat‍na Lama,संयुक्त नागरिक पार्टी,2521,114,M,False,कृष्ण बहादुर लामा,+२,,काभ्रेपलाञ्चोक नमोबुद्ध नगरपालिका दारीमवोट,,,3-काभ्रेपलाञ्चोक-1,341999,41
342122,जीवन लामा,Jivana Lama,स्वतन्त्र,IND,94,M,False,राम वहादुर लामा,+२,,काभ्रेपलाञ्चोक नमोबुद्ध नगरपालिका सिम्ले,रिया रोनारिओ देना लामा,,3-काभ्रेपलाञ्चोक-1,342122,37
340172,मान बहादुर तामाड,Mana Bahadura Tamad,"जनता समाजवादी पार्टी, नेपाल",2542,71,M,False,साईला  तामाड,simple,,काभ्रेपलाञ्चोक तेमाल गाउँपालिका ,जीती  तामाड,,3-काभ्रेपलाञ्चोक-1,340172,45
340574,ज्ञानेन्द्र कुमार श्रेष्ठ,Jnyanendra Kumara Shreshth,प्रगतिशील लोकतान्त्रिक पार्टी,2516,56,M,False,लोक बहादुर श्रेष्ठ,+2,,काभ्रेपलाञ्चोक नमोबुद्ध नगरपालिका काक्रेबजार,,,3-काभ्रेपलाञ्चोक-1,340574,46
339343,राजु  तामाङ ,Raju Tamanga,नेपाल मजदुर किसान पार्टी,2578,52,M,False,बुद्ध  बहादुर  तामाङ ,,,काभ्रेपलाञ्चोक मण्डनदेउपुर नगरपालिका लुवागाउँ,,,3-काभ्रेपलाञ्चोक-1,339343,26
340312,बिनोद लामा,Binoda Lama,समावेशी समाजवादी पार्टी,2590,50,M,False,इमान ध्वज लामा,bachlor,tu,काभ्रेपलाञ्चोक चौंरीदेउराली गाउँपालिका ,,,3-काभ्रेपलाञ्चोक-1,340312,43
339902,भरत तामाङ,Bharata Tamang,नेशनल रिपब्लिक नेपाल,2504,35,M,False,जित बहादुर तामाङ,slc,slc board,काभ्रेपलाञ्चोक तेमाल गाउँपालिका सौँरा टोल,,,3-काभ्रेपलाञ्चोक-1,339902,34
341883,युवराज चौलागाई,Yuvaraja Chaulagaee,स्वतन्त्र,IND,7,M,False,तारा नाथ चौलागाई,I.Com,,काठमाडौं काठमाडौँ महानगरपालिका गोपीकृष्ण मार्ग,शुभकान्ता  चौलागाई,,3-काभ्रेपलाञ्चोक-1,341883,55
339525,बदन कुमार भण्डारी,Badana Kumara Bhandari,राष्ट्रिय स्वतन्त्र पार्टी,2528,53344,M,True,चुरा बहादुर भण्डारी,+2,HSEB,काभ्रेपलाञ्चोक भुम्लु गाउँपालिका ,,पत्रकारिता/ ब्यवसायी,3-काभ्रेपलाञ्चोक-2,339525,33
340524,मधु प्रसाद आचार्य,Madhu Prasada Aachary,नेपाली काँग्रेस,2583,17868,M,False,धुर्व प्रसाद आचार्य,स्नातकोत्तर,TU,काभ्रेपलाञ्चोक पनौती नगरपालिका वल्‍थली,कमला  पन्‍त,पार्टीको पोलिसि र ट्रनिङमा,3-काभ्रेपलाञ्चोक-2,340524,61
339988,अशोक कुमार ब्याञ्जु श्रेष्ठ,Ashoka Kumara Byanyju Shreshth,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,13940,M,False,वच्चु नाथ ब्याञ्जु,BA,TU,काभ्रेपलाञ्चोक धुलिखेल नगरपालिका दुटोल,मञ्जु  ब्याञ्जु श्रेष्ठ,पुर्व मेयर,3-काभ्रेपलाञ्चोक-2,339988,54
341012,बसुन्धरा हुमागाई,Basundhara Humagaee,नेपाली कम्युनिष्ट पार्टी,2557,8107,M,False,नारायण प्रसाद हुमागाई,I A,TU,काभ्रेपलाञ्चोक पनौती नगरपालिका कलातीछाप,अम्बिका  हुमागाई,प्रदेश सभा सदस्य,3-काभ्रेपलाञ्चोक-2,341012,55
340306,ज्योत्सना सैजु,Jyotsana Saiju,उज्यालो नेपाल पार्टी,2566,3749,F,False,ज्योती प्रकाश सैजु,BA कम्प्युटर इन्जिनियरिङ ,KU,काभ्रेपलाञ्चोक बनेपा नगरपालिका भोटमार्ग,विपिन  कायष्ठ,ब्यवसाय,3-काभ्रेपलाञ्चोक-2,340306,41
342166,रन्जीव श्रेष्ठ,Ranjiva Shreshth,राष्ट्रिय प्रजातन्त्र पार्टी,2604,1125,M,False,भिम सुन्दर श्रेष्ठ,स्नातकोत्तर,TU,काभ्रेपलाञ्चोक धुलिखेल नगरपालिका वसपार्क,,दैवि प्रकोप सम्वन्धी,3-काभ्रेपलाञ्चोक-2,342166,43
339321,मुना तामाङ,Muna Tamang,नेपाल मजदुर किसान पार्टी,2578,428,F,False,कृष्‍ण बहादुर तामाङ,MA, TU,काभ्रेपलाञ्चोक मण्डनदेउपुर नगरपालिका गैरीगाउँ,,शिक्षण,3-काभ्रेपलाञ्चोक-2,339321,37
342232,टंक बहादुर लामा,Tanka Bahadura Lama,श्रम संस्कृति पार्टी,2501,400,M,False,ज्ञान ध्वज लामा,स्नातकोत्तर,TU,काभ्रेपलाञ्चोक रोशी गाउँपालिका डुमल,करुना  थापा,शिक्षण,3-काभ्रेपलाञ्चोक-2,342232,45
340432,कान्छा राम घिसिङ,Kanchha Rama Ghising,नेपाल कम्युनिस्ट पार्टी (माओवादी),2526,146,M,False,कृष्ण बहादुर तामाङ,साधारण लेखपढ,,काभ्रेपलाञ्चोक मण्डनदेउपुर नगरपालिका छाप,,कृषी,3-काभ्रेपलाञ्चोक-2,340432,37
342107,रमेश बहादुर घर्ति क्षेत्री,Ramesha Bahadura Gharti Kshetri,प्रगतिशील लोकतान्त्रिक पार्टी,2516,144,M,False,कुल बहादुर घर्ति क्षेत्री,साक्षर,,काभ्रेपलाञ्चोक भुम्लु गाउँपालिका ,नमिता  के.सी. घर्ति क्षेत्री,कृषी,3-काभ्रेपलाञ्चोक-2,342107,35
340908,आसा तामाङ,Aasa Tamang,स्वतन्त्र,IND,59,F,False,शंखर  तामाङ,+2,HSEB,काभ्रेपलाञ्चोक पनौती नगरपालिका कलाँती,,राजनीती,3-काभ्रेपलाञ्चोक-2,340908,29
340675,सूवर्ण विक्रम थापा,Suvarna Vikrama Thapa,राष्ट्रिय जनमोर्चा,2522,39,M,False,शिवजी  थापा,SLC,SLC BOard,काभ्रेपलाञ्चोक बनेपा नगरपालिका कोटथुम्का,शारदा  थापा,सामाजिक सेवा,3-काभ्रेपलाञ्चोक-2,340675,54
340247,रकम लामा (तामाङ),Rakama Lama (tamanga),"जनता समाजवादी पार्टी, नेपाल",2542,32,M,False,बिर बहादुर तामाङ,SLC,SLC Board,काभ्रेपलाञ्चोक भुम्लु गाउँपालिका डिलमुनी,सोनु  राई (लामा),ब्यवसाय,3-काभ्रेपलाञ्चोक-2,340247,40
340610,राजन थापा,Rajana Thapa,नेपाल कम्युनिष्ट पार्टी (संयुक्त),2601,32,M,False,तेज बहादुर थापा,I L,TU,भक्तपुर मध्यपुर थिमी नगरपालिका लोकन्थली,ज्ञानु  थापा,पर्यटन,3-काभ्रेपलाञ्चोक-2,340610,56
339436,डिल्लीप्रसाद न्यौपाने,Dilliprasada Nyaupane,स्वतन्त्र,IND,31,M,False,बुद्धिप्रसाद न्यौपाने,स्नातकोत्तर,TU,काभ्रेपलाञ्चोक पाँचखाल नगरपालिका बगाल्डिही, ,कानून ब्यवसायी,3-काभ्रेपलाञ्चोक-2,339436,38
340826,उमेश तामाङ,Umesha Tamang,मंगोल नेशनल अर्गनाइजेसन,2511,28,M,False,अशोक  तामाङ,९ कक्षा,श्री कालिका माध्यामिक विद्यालय,काभ्रेपलाञ्चोक पाँचखाल नगरपालिका पाल्कु,,सेफ,3-काभ्रेपलाञ्चोक-2,340826,28
341614,उमेस थापा,Umesa Thapa,स्वतन्त्र,IND,26,M,False,प्रेम बहादुर थापा,स्नातक,TU,काभ्रेपलाञ्चोक भुम्लु गाउँपालिका थापाटोल,,पत्रकारिता,3-काभ्रेपलाञ्चोक-2,341614,30
341827,सीता राम मैनाली,Sita Rama Mainali,स्वतन्त्र,IND,21,M,False,बेनी प्रसाद मैनाली,SLC,SLC Board,काभ्रेपलाञ्चोक पाँचखाल नगरपालिका भिमसेनस्थान,सुजता  मैनाली,कृषी,3-काभ्रेपलाञ्चोक-2,341827,42
340088,सुकमान  तामाड,Sukamana Tamad,नेशनल रिपब्लिक नेपाल,2504,15,M,False,व्रथा   तामाङ,साधारण लेखपढ,,काभ्रेपलाञ्चोक धुलिखेल नगरपालिका स्याङतान टोल,डोल्मा   तामाङ ,बैदेशिक रोजगारी,3-काभ्रेपलाञ्चोक-2,340088,54
342279,विष्णु कुमार श्रेष्‍ठ,Vishnu Kumara Shresh‍th,स्वतन्त्र,IND,13,M,False,नर मान श्रेष्‍ठ,साक्षर,,काभ्रेपलाञ्चोक नमोबुद्ध नगरपालिका छत्रेवा‌झ,कविता  श्रेष्‍ठ,कृषी,3-काभ्रेपलाञ्चोक-2,342279,52
341536,गणेश प्रसाद अधिकारी,Ganesha Prasada Adhikari,स्वतन्त्र,IND,11,M,False,बद्री प्रसाद अधिकारी,स्नातक,TU,काभ्रेपलाञ्चोक पाँचखाल नगरपालिका धारापारी,,--,3-काभ्रेपलाञ्चोक-2,341536,36
