,candidate_id,candidate,party,party_id,votes,gender,is_winner,father,qualification,institution,address,spouse,experience,province,district,constituency,votes_cast,total_voters,education_category,latitude,longitude
1708,341324,Madhu Kumara Chaulagaee,Rastriya Swatantra Party,2528.0,29618,M,True,रामचन्द्र  चौलागाई,स्नातक,,Kavrepalanchok Chaunrideurali rural municipality,तारा देवी चौलागाई,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Bachelor's Degree,27.5833,85.6
1709,340501,Gunaraja Muktan,Nepali Congress,2583.0,19166,M,False,जित बहादुर मुक्तान,M phill,,Kavrepalanchok Roshi Rural Municipality Shikharpur,रविना  लामा,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,M.Phil,27.5833,85.6
1710,341073,Dina Natha Gautam,Nepali Communist Party,2557.0,14184,M,False,भव नाथ गौतम,+२,,Kavrepalanchok Chaunrideurali rural municipality Chghar,अम्‍बिका  गौतम,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Higher Secondary / Intermediate (10+2 / PCL),27.5833,85.6
1711,340414,Ami Tamang,Nepal Communist Party (Ekikrit Marxbadi Leninbadi),2598.0,13814,M,False,च्याङ्बा  तामाङ,+2,,Kavrepalanchok Roshi Rural Municipality Tangling,अनिशा  श्रेष्‍ठ,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Higher Secondary / Intermediate (10+2 / PCL),27.5833,85.6
1712,341589,Yogendra Lama,Ujyalo Nepal Party,2566.0,7403,M,False,सिंह  ध्वज  लामा , SLC,,Kavrepalanchok Temal Rural Municipality Tinpiple,संगिता   घले ,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,,27.5833,85.6
1713,341513,Navaraja Satyal,Rastriya Prajatantra Party,2604.0,699,M,False,बाबु राम सत्याल,स्नातक,,Kavrepalanchok Namobuddha Municipality Kattike,शोभा  अर्याल,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Bachelor's Degree,27.5833,85.6
1714,341278,Dhiraja Lama,Shram Sanskriti Party,2501.0,287,M,False,विर बहादुर तामाङ्ग,slc,,Kavrepalanchok Bhumlu rural municipality,हेम कुमारी तामाङ्ग,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Secondary Education (Grade 9-10 / SLC / SEE),27.5833,85.6
1715,340906,Rajesha Kumara Shreshth,Swatantra,,169,M,False,कृष्ण दास श्रेष्ठ,+2,,Kavrepalanchok Panauti Municipality Pamaditol,शान्ती  रंजितकार (श्रेष्ठ),,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Higher Secondary / Intermediate (10+2 / PCL),27.5833,85.6
1716,339664,Kamala Bahadura Lama (tamanga),Mongol National Organization,2511.0,156,M,False,काजी  मान तामाङ ,slc,slc board,Kavrepalanchok Temal Rural Municipality Shivnarayan,कान्छी  माया  तामाङ ,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Secondary Education (Grade 9-10 / SLC / SEE),27.5833,85.6
1717,341770,Kanchha Tamang,Nepal Communist Party (Maoist),2526.0,149,M,False,इन्द्र बहादुर तामाङ,स्नातक,,Kavrepalanchok Dhulikhel Municipality Phaskot,सीता  भुजेल,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Bachelor's Degree,27.5833,85.6
1718,341999,Rat‍na Lama,Sanyukta Nagarik Party,2521.0,114,M,False,कृष्ण बहादुर लामा,+२,,Kavrepalanchok Namobuddha Municipality Darimwot,,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Higher Secondary / Intermediate (10+2 / PCL),27.5833,85.6
1719,342122,Jivana Lama,Swatantra,,94,M,False,राम वहादुर लामा,+२,,Kavrepalanchok Namobuddha Municipality Simle,रिया रोनारिओ देना लामा,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Higher Secondary / Intermediate (10+2 / PCL),27.5833,85.6
1720,340172,Mana Bahadura Tamad,"Janata Samajbadi Party, Nepal",2542.0,71,M,False,साईला  तामाड,simple,,Kavrepalanchok Temal rural municipality,जीती  तामाड,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Literate / Non-Formal,27.5833,85.6
1721,340574,Jnyanendra Kumara Shreshth,Pragatishil Loktantrik Party,2516.0,56,M,False,लोक बहादुर श्रेष्ठ,+2,,Kavrepalanchok Namobuddha Municipality Kakrebazar,,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Higher Secondary / Intermediate (10+2 / PCL),27.5833,85.6
1722,339343,Raju Tamanga,Nepal Majdur Kisan Party,2578.0,52,M,False,बुद्ध  बहादुर  तामाङ ,,,Kavrepalanchok Mandandeupur Municipality Luwagaon,,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,,27.5833,85.6
1723,340312,Binoda Lama,Samabeshi Samajbadi Party,2590.0,50,M,False,इमान ध्वज लामा,bachlor,tu,Kavrepalanchok Chaunrideurali rural municipality,,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Bachelor's Degree,27.5833,85.6
1724,339902,Bharata Tamang,National Republic Nepal,2504.0,35,M,False,जित बहादुर तामाङ,slc,slc board,Kavrepalanchok Temal Rural Municipality Saura Tol,,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Secondary Education (Grade 9-10 / SLC / SEE),27.5833,85.6
1725,341883,Yuvaraja Chaulagaee,Swatantra,,7,M,False,तारा नाथ चौलागाई,I.Com,,Kathmandu Kathmandu Metropolitan City Gopikrishna Marg,शुभकान्ता  चौलागाई,,Bagmati,Kavrepalanchok,Kavrepalanchok-1,86124,161065,Higher Secondary / Intermediate (10+2 / PCL),27.5833,85.6
1726,339525,Badana Kumara Bhandari,Rastriya Swatantra Party,2528.0,53344,M,True,चुरा बहादुर भण्डारी,+2,HSEB,Kavrepalanchok Bhumlu rural municipality,,पत्रकारिता/ ब्यवसायी,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Higher Secondary / Intermediate (10+2 / PCL),27.5667,85.5
1727,340524,Madhu Prasada Aachary,Nepali Congress,2583.0,17868,M,False,धुर्व प्रसाद आचार्य,स्नातकोत्तर,TU,Kavrepalanchok Panauti Municipality Walthali,कमला  पन्‍त,पार्टीको पोलिसि र ट्रनिङमा,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Master's Degree,27.5667,85.5
1728,339988,Ashoka Kumara Byanyju Shreshth,Nepal Communist Party (Ekikrit Marxbadi Leninbadi),2598.0,13940,M,False,वच्चु नाथ ब्याञ्जु,BA,TU,Kavrepalanchok Dhulikhel Municipality Dutol,मञ्जु  ब्याञ्जु श्रेष्ठ,पुर्व मेयर,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Bachelor's Degree,27.5667,85.5
1729,341012,Basundhara Humagaee,Nepali Communist Party,2557.0,8107,M,False,नारायण प्रसाद हुमागाई,I A,TU,Kavrepalanchok Panauti Municipality Kalatichhap,अम्बिका  हुमागाई,प्रदेश सभा सदस्य,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Higher Secondary / Intermediate (10+2 / PCL),27.5667,85.5
1730,340306,Jyotsana Saiju,Ujyalo Nepal Party,2566.0,3749,F,False,ज्योती प्रकाश सैजु,BA कम्प्युटर इन्जिनियरिङ ,KU,Kavrepalanchok Banepa Municipal Votmarg,विपिन  कायष्ठ,ब्यवसाय,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,,27.5667,85.5
1731,342166,Ranjiva Shreshth,Rastriya Prajatantra Party,2604.0,1125,M,False,भिम सुन्दर श्रेष्ठ,स्नातकोत्तर,TU,Kavrepalanchok Dhulikhel Municipality Vaspark,,दैवि प्रकोप सम्वन्धी,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Master's Degree,27.5667,85.5
1732,339321,Muna Tamang,Nepal Majdur Kisan Party,2578.0,428,F,False,कृष्‍ण बहादुर तामाङ,MA, TU,Kavrepalanchok Mandandeupur Municipality Garigaon,,शिक्षण,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Master's Degree,27.5667,85.5
1733,342232,Tanka Bahadura Lama,Shram Sanskriti Party,2501.0,400,M,False,ज्ञान ध्वज लामा,स्नातकोत्तर,TU,Kavrepalanchok Roshi Rural Municipality Dumal,करुना  थापा,शिक्षण,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Master's Degree,27.5667,85.5
1734,340432,Kanchha Rama Ghising,Nepal Communist Party (Maoist),2526.0,146,M,False,कृष्ण बहादुर तामाङ,साधारण लेखपढ,,Kavrepalanchok Mandandeupur Municipal Seal,,कृषी,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Literate / Non-Formal,27.5667,85.5
1735,342107,Ramesha Bahadura Gharti Kshetri,Pragatishil Loktantrik Party,2516.0,144,M,False,कुल बहादुर घर्ति क्षेत्री,साक्षर,,Kavrepalanchok Bhumlu rural municipality,नमिता  के.सी. घर्ति क्षेत्री,कृषी,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Literate / Non-Formal,27.5667,85.5
1736,340908,Aasa Tamang,Swatantra,,59,F,False,शंखर  तामाङ,+2,HSEB,Kavrepalanchok Panauti Municipality Kalanti,,राजनीती,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Higher Secondary / Intermediate (10+2 / PCL),27.5667,85.5
1737,340675,Suvarna Vikrama Thapa,Rastriya Janamorcha,2522.0,39,M,False,शिवजी  थापा,SLC,SLC BOard,Kavrepalanchok Banepa Municipality Kotthumka,शारदा  थापा,सामाजिक सेवा,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Secondary Education (Grade 9-10 / SLC / SEE),27.5667,85.5
1738,340247,Rakama Lama (tamanga),"Janata Samajbadi Party, Nepal",2542.0,32,M,False,बिर बहादुर तामाङ,SLC,SLC Board,Kavrepalanchok Bhumlu Rural Municipality Dilmuni,सोनु  राई (लामा),ब्यवसाय,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Secondary Education (Grade 9-10 / SLC / SEE),27.5667,85.5
1739,340610,Rajana Thapa,Nepal Communist Party (Sanyukta),2601.0,32,M,False,तेज बहादुर थापा,I L,TU,Bhaktapur Madhyapur Thimi Municipality Lokanthali,ज्ञानु  थापा,पर्यटन,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Higher Secondary / Intermediate (10+2 / PCL),27.5667,85.5
1740,339436,Dilliprasada Nyaupane,Swatantra,,31,M,False,बुद्धिप्रसाद न्यौपाने,स्नातकोत्तर,TU,Kavrepalanchok Panchkhal Municipality Bagaldihi, ,कानून ब्यवसायी,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Master's Degree,27.5667,85.5
1741,340826,Umesha Tamang,Mongol National Organization,2511.0,28,M,False,अशोक  तामाङ,९ कक्षा,श्री कालिका माध्यामिक विद्यालय,Kavrepalanchok Panchkhal Municipality Palku,,सेफ,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Secondary Education (Grade 9-10 / SLC / SEE),27.5667,85.5
1742,341614,Umesa Thapa,Swatantra,,26,M,False,प्रेम बहादुर थापा,स्नातक,TU,Kavrepalanchok Bhumlu Rural Municipality Thapatol,,पत्रकारिता,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Bachelor's Degree,27.5667,85.5
1743,341827,Sita Rama Mainali,Swatantra,,21,M,False,बेनी प्रसाद मैनाली,SLC,SLC Board,Kavrepalanchok Panchkhal Municipality Bhimsensthan,सुजता  मैनाली,कृषी,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Secondary Education (Grade 9-10 / SLC / SEE),27.5667,85.5
1744,340088,Sukamana Tamad,National Republic Nepal,2504.0,15,M,False,व्रथा   तामाङ,साधारण लेखपढ,,Kavrepalanchok Dhulikhel Municipality Syangtan Toll,डोल्मा   तामाङ ,बैदेशिक रोजगारी,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Literate / Non-Formal,27.5667,85.5
1745,342279,Vishnu Kumara Shresh‍th,Swatantra,,13,M,False,नर मान श्रेष्‍ठ,साक्षर,,Kavrepalanchok Namobuddha Municipality Chhatrewajh,कविता  श्रेष्‍ठ,कृषी,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Literate / Non-Formal,27.5667,85.5
1746,341536,Ganesha Prasada Adhikari,Swatantra,,11,M,False,बद्री प्रसाद अधिकारी,स्नातक,TU,Kavrepalanchok Panchkhal Municipality Dharapari,,--,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Bachelor's Degree,27.5667,85.5
1747,341213,Hari Bahadura Thapa,Miteri Party Nepal,2530.0,10,M,False,चक्र बहादुर थापा,साक्षर,,Sindhuli Sunkoshi Rural Municipality Haripur,,पुर्व प्रहरी ,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Literate / Non-Formal,27.5667,85.5
1748,341904,Lenina Vish‍ta,Swatantra,,8,M,False,श्याम  काजी  विष्‍ट ,MA,TU,Kavrepalanchok Banepa Municipality Bisht Gou,,सामाजिक अभियन्ता/पुर्व वालसेना,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Master's Degree,27.5667,85.5
1749,341738,Keshavaraja Timalsina,Swatantra,,4,M,False,बेल प्रसाद तिमल्सिना,SLC,SLC BOARD,Kavrepalanchok Bethanchok Rural Municipality Thali,,सामाजिक कार्य,Bagmati,Kavrepalanchok,Kavrepalanchok-2,99580,165485,Secondary Education (Grade 9-10 / SLC / SEE),27.5667,85.5
1750,341908,Bharata Prasada Parajuli,Rastriya Swatantra Party,2528.0,24412,M,True,देव ऋषि पराजुली,,,Sindhupalchok Balefi Rural Municipality Kunechour,,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1751,340875,Madhava Sapakota,Nepali Communist Party,2557.0,17327,M,False,हरि प्रसाद सापकोटा,,,Sindhupalchok Chautara Sangachokgadhi Municipality Sahutoll,देव कुमारी सापकोटा,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1752,341791,Saresha Nepal,Nepal Communist Party (Ekikrit Marxbadi Leninbadi),2598.0,11961,M,False,भक्त बहादुर नेपाल,,,Sindhupalchok Sunkoshi Rural Municipality Swara,कल्याणी  नेपाल,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1753,341717,Janga Bahadura Lama,Nepali Congress,2583.0,11293,M,False,हर्क लाल लामा,,,Sindhupalchok Jugal rural municipality Dhursgaon,धन लक्ष्मी लामा,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1754,340554,Pratapa Lama,Ujyalo Nepal Party,2566.0,2421,M,False,जुजु मान तामाङ,,,Sindhupalchok Wahrvise Municipality Sanopalati,शान्ति  लामा,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1755,339581,Rama Mani Nyaupane,Rastriya Prajatantra Party,2604.0,490,M,False,पुष्ट मणी न्यौपाने,,,Bhaktapur Changunarayan Municipality,टिका  न्यौपाने,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1756,339383,Dava Lama,Mongol National Organization,2511.0,340,M,False,सङगे  लामा,,,Sindhupalchok Jugal Rural Municipality Golche,रुक माया लामा,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1757,340256,Phurva Tamang,Shram Sanskriti Party,2501.0,282,M,False,डिल बहादुर तामाङ,,,Sindhupalchok Chautara Sangachokgadhi Municipality,सम्झना  तामाङ,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1758,340764,Samira Shreshth,Nepal Communist Party (Maoist),2526.0,201,M,False,हिरा  श्रेष्ठ,,,Sindhupalchok Jugal Rural Municipality,,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1759,341164,Dava Gyamchho Lama,Rastriya Janamorcha,2522.0,92,M,False,धन बहादुर तामाङ,,,Sindhupalchok Lisankhu Pakhar Rural Municipality,कान्छी  लामा,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1760,339476,Gita Devi Karmachary,Nepal Majdur Kisan Party,2578.0,56,F,False,वयान बहादुर कर्माचार्य,,,Bhaktapur Changunarayan Municipality,सिताराम  सायजु,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1761,342739,Pasanga Sherpa,"Janata Samajbadi Party, Nepal",2542.0,55,F,False,नुर्बु  शेर्पा,,,Sindhupalchok Tripurasundari Rural Municipality Khajilung,,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1762,342013,Santa Kumara Tamang,Swatantra,,39,M,False,छत्र बहादुर तामाङ,,,Sindhupalchok Wahrvise Municipality,माया  तामाङ,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1763,339790,Pasangga Tamangg,Aam Janata Party (Ekal Chunab Chinha),2581.0,31,M,False,बाबु लाल तामाङ्ग,,,Sindhupalchok Lisankhu Pakhar Rural Municipality,सोभा  तामाङ्ग,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1764,341326,Asoka Bahadura Shresh‍th,Nagarik Sarbochchata Party Nepal (Ekal Chunab Chinha),2537.0,29,M,False,चेत बहादुर श्रेष्‍ठ,,,Sindhupalchok Lisankhu Pakhar Rural Municipality Gansh Tol,निर्मला  श्रेष्‍ठ,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1765,341521,Padama Bahadura Tamang,Swatantra,,22,M,False,कामि सिं तामाङ,,,Sindhupalchok Balefi Rural Municipality Lapse,राम माया तामाङ,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1766,342511,Rajana Sunchuri,Miteri Party Nepal,2530.0,20,M,False,लक्ष्मण  सुन्चुरी,,,Sindhupalchok Sunkoshi rural municipality,विना  सुन्चुरी,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1767,342280,Sanu Tamang,Swatantra,,17,M,False,पहल मान तामाङ,,,Sindhupalchok Wahrvise Municipality Ramche,कुमारी  तामाङ,,Bagmati,Sindhupalchok,Sindhupalchok-1,69088,139930,,27.95,85.85
1768,340921,Yuvaraja Dulal,Nepali Communist Party,2557.0,21699,M,True,गुरु प्रसाद दुलाल,masters,,Sindhupalchok Chautara Sangachokgadhi Municipality Pauwa,पार्वती  दुलाल,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Master's Degree,27.8,85.65
1769,342079,Vanshalala Tamang,Nepali Congress,2583.0,19146,M,False,हवल बहादुर तामाङ,MA,,Sindhupalchok Indrawati Rural Municipality Nawalpur,माइली   तामाङ,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Master's Degree,27.8,85.65
1770,341470,Shera Bahadura Tamangag,Nepal Communist Party (Ekikrit Marxbadi Leninbadi),2598.0,15926,M,False,प्रताप सिं तामाङग,Masters,,Sindhupalchok Melamchi Municipality Sindhu Ghuseni,उषा कला राई,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Master's Degree,27.8,85.65
1771,342380,Jhalaka Kumara Shresh‍th,Rastriya Swatantra Party,2528.0,14019,M,False,वीर वहादुर श्रेष्‍ठ,SLC,,Sindhupalchok Lisankhu Pakhar Rural Municipality Ganesh Than,सावित्री  श्रेष्‍ठ (पाण्‍डे),,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Secondary Education (Grade 9-10 / SLC / SEE),27.8,85.65
1772,339975,Gopi Krishna Chaulagaee,Rastriya Prajatantra Party,2604.0,1681,M,False,बद्री प्रसाद चौलागाई,Engineer,,Sindhupalchok Melamchi Municipality Shantinagar,,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Bachelor's Degree,27.8,85.65
1773,340374,Rama Sin Tamang,Ujyalo Nepal Party,2566.0,1238,M,False,राम लामा तामाङ,SLC,,Sindhupalchok Helambu Rural Municipality Ising,मन सानी तामाङ,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Secondary Education (Grade 9-10 / SLC / SEE),27.8,85.65
1774,339483,Karnavira Syanvu Lama,Mongol National Organization,2511.0,159,M,False,कर्पु स्याँवु लामा,साक्षर,,Sindhupalchok Panchpokhari Thangpal Rural Municipality,,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Literate / Non-Formal,27.8,85.65
1775,340176,Bhanu Shreshth,Shram Sanskriti Party,2501.0,129,M,False,लाल बहादुर श्रेष्ठ,SLC,,Sindhupalchok Sunkoshi rural municipality,,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Secondary Education (Grade 9-10 / SLC / SEE),27.8,85.65
1776,341935,Somana Lama,Nepal Communist Party (Maoist),2526.0,121,M,False,कर्पु  लामा,SLC,,Sindhupalchok Melamchi Municipality Dblng,गोमा  लामा,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Secondary Education (Grade 9-10 / SLC / SEE),27.8,85.65
1777,341106,Mingamara Tamang,Rastriya Mukti Party Nepal (Ekal Chunab Chinha),2531.0,99,M,False,वीर बहादुर तामाङ,bachelor,,Sindhupalchok Helambu Rural Municipality,आरती देवी तामाङ,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Bachelor's Degree,27.8,85.65
1778,341783,Sera Vahadura Tamang,Nagarik Sarbochchata Party Nepal (Ekal Chunab Chinha),2537.0,47,M,False,सञ्च वहादुर तामाङ,SLC,,Sindhupalchok Melamchi Municipality Khanigaon,कौशिला  तामाङ,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Secondary Education (Grade 9-10 / SLC / SEE),27.8,85.65
1779,342595,Dava Chhiringa Sherpa,Sanghiya Loktantrik Rastriya Manch,2550.0,29,M,False,करे  शेर्पा,10 pass,,Sindhupalchok Wahrvise Municipality Tangsing,मोती माया शेर्पा,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Secondary Education (Grade 9-10 / SLC / SEE),27.8,85.65
1780,342515,Viju Shreshth,Swatantra,,25,M,False,विष्णु कुमार श्रेष्ठ,Phd. in Electrical Engineering,,Sindhupalchok Chautara Sangachokgadhi Municipality Chilune,,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Doctorate / PhD,27.8,85.65
1781,342557,Dipaka Dhakal,Swatantra,,24,M,False,रेवती प्रसाद ढकाल,HSEB,,Sindhupalchok Melamchi Municipality Dhakalkhare,जमुना  चापागाई,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Higher Secondary / Intermediate (10+2 / PCL),27.8,85.65
1782,339649,Mhendo Tamang,Nepal Majdur Kisan Party,2578.0,17,F,False,कृष्ण वहादुर तामाङ,स्नातक,,Kavrepalanchok Mandandeupur Municipality Garigaon,,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Bachelor's Degree,27.8,85.65
1783,339791,Ganesha Bahadura Shreshth,Aam Janata Party (Ekal Chunab Chinha),2581.0,11,M,False,मिन बहादुर श्रेष्ठ,सामान्य लेखपढ,,Sindhupalchok Chautara Sangachokgadhi Municipality Garigaon,चित्र कुमारी श्रेष्ठ,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Literate / Non-Formal,27.8,85.65
1784,341261,Sun‍dara Adhikari,Swatantra,,11,M,False,रुद्र बहादुर अधिकारी,,,Kathmandu Kageshwari Manohara Municipality Pipal Dadan,,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,,27.8,85.65
1785,342260,Mahesha Kunvar,Miteri Party Nepal,2530.0,4,M,False,शम्भु  कुँवर,10 pass,,Sindhupalchok Sunkoshi Rural Municipality Bhimesthan,सावित्री  कुँवर,,Bagmati,Sindhupalchok,Sindhupalchok-2,74385,137958,Secondary Education (Grade 9-10 / SLC / SEE),27.8,85.65
1786,339633,Prakash Gautam,Rastriya Swatantra Party,2528.0,36033,M,True,Dhan Bahadur Gautam,स्नातक,त्रिभुवन विश्वविद्यालय,Kavrepalanchowk,Roshni Bhattarai Gautam,समाज सेवा र होटल व्यवसाय,Bagmati,Makwanpur,Makwanpur-1,90725,158423,Bachelor's Degree,27.4167,85.15
1787,341087,Mahalaxmi Upadhyay (Dina),Nepali Congress,2583.0,14038,F,False,Ishwori Datta Aryal,स्‍नातकोत्तर,त्रि.वि.,Kathmandu,Dinesh Upadhyaya,,Bagmati,Makwanpur,Makwanpur-1,90725,158423,Master's Degree,27.4167,85.15
1788,339717,Rameshwar Rana Magar,Nepal Communist Party (Ekikrit Marxbadi Leninbadi),2598.0,12783,M,False,Jaman Bahadur Rana,प्रविणता प्रमाणपत्र तह,त्रिभुवन विश्वविद्यालय,Makwanpur,Purna Maya Thapa Magar,"समाजसेवा, पूर्व जिविस सभापति समेत",Bagmati,Makwanpur,Makwanpur-1,90725,158423,Higher Secondary / Intermediate (10+2 / PCL),27.4167,85.15
1789,340438,Bijay Gautam,Nepali Communist Party,2557.0,10788,M,False,Lok Nath Gautam,स्‍नात्तकोतर,त्रि.वि.,Kavrepalanchowk,,,Bagmati,Makwanpur,Makwanpur-1,90725,158423,Master's Degree,27.4167,85.15
1790,341292,Surendra Lama,Ujyalo Nepal Party,2566.0,10205,M,False,Kanchha Lama,Computer Engineering,T.U.,Makwanpur,,IT sector,Bagmati,Makwanpur,Makwanpur-1,90725,158423,Bachelor's Degree,27.4167,85.15
1791,340025,Dipak Bahadur Singh,Rastriya Prajatantra Party,2604.0,4574,M,False,Mohan Bahadur Singh,स्‍नातक,त्रि.वि.,Makwanpur,Nilam Singh,"जि.वि.स.सभापती
जलस्रोत उर्जा र सिंचाई राज्यमन्त्री
2079 प्रतिनिधि सभा निर्वाचित सदस्य",Bagmati,Makwanpur,Makwanpur-1,90725,158423,Bachelor's Degree,27.4167,85.15
1792,339302,Bidya Shrestha Maharjan,Shram Sanskriti Party,2501.0,1024,F,False,Vishnu Lal Shrestha,स्नातकोतर,त्रिभुवन विश्वविद्यालय,Kathmandu,Shirish Maharjan,,Bagmati,Makwanpur,Makwanpur-1,90725,158423,Master's Degree,27.4167,85.15
1793,340560,Tika Prasad Chaulagain,Swatantra,,534,M,False,Balbhad Chaulagai,SLC,BOARD OF NEPAL,Bara,Sita Pokharel (Chaulagain),,Bagmati,Makwanpur,Makwanpur-1,90725,158423,Secondary Education (Grade 9-10 / SLC / SEE),27.4167,85.15
1794,339366,Yuvaraj Lama,Mongol National Organization,2511.0,359,M,False,दर्शन बहादुर स्याङतान,SLC,Board of Nepal,Makwanpur Makwanpurgarhi Rural Municipality Beldhari,,,Bagmati,Makwanpur,Makwanpur-1,90725,158423,Secondary Education (Grade 9-10 / SLC / SEE),27.4167,85.15
1795,340803,Mahesh Nepali,Nepal Communist Party (Maoist),2526.0,108,M,False,Ram Bahadur Nepali,साधरण लेखपढ,,Makwanpur,,समाजसेवा र जनवादी गायक,Bagmati,Makwanpur,Makwanpur-1,90725,158423,Literate / Non-Formal,27.4167,85.15
1796,339856,Ranjana Suwal Magaju,Nepal Majdur Kisan Party,2578.0,51,F,False,Ganesh Bahadur Suwal,साक्षर,,Bhaktapur,Vishnu Bhakta Magaju,,Bagmati,Makwanpur,Makwanpur-1,90725,158423,Literate / Non-Formal,27.4167,85.15
